,start_timestamp,frame,actual_timestamp,area,probability
35614,1574274639,846,1574274695,184450,0.9940611124038696
35628,1573246663,68,1573246667,98679,0.9382756352424622
35658,1573669713,656,1573669756,202117,0.997240424156189
35694,1573246518,1170,1573246596,184764,0.9938684701919556
35723,1574270961,50,1574270964,40128,0.7099143862724304
35740,1574270961,202,1574270974,286456,0.9963415265083313
35759,1574270961,1164,1574271038,225792,0.997879683971405
35762,1574270961,1170,1574271039,372690,0.9942821860313416
35784,1574272237,176,1574272248,78052,0.906049907207489
35808,1574272237,308,1574272257,322392,0.999548614025116
35821,1574272237,522,1574272271,113724,0.8150510191917419
35838,1574272237,894,1574272296,124271,0.9899185299873352
100881,1573661786,1732,1573661901,190302,0.9719956517219543
35873,1573661903,158,1573661913,165345,0.9947817325592041
35886,1573661903,520,1573661937,103464,0.9021191000938416
35896,1573662192,206,1573662205,131400,0.9073036909103394
35900,1573662192,816,1573662246,100116,0.9899827241897583
35906,1573662192,1236,1573662274,173398,0.9372409582138062
35911,1573659549,286,1573659568,115630,0.9746458530426025
35921,1573659549,708,1573659596,197538,0.9648441672325134
35937,1574267304,56,1574267307,164124,0.9768579602241516
35954,1574267304,402,1574267330,124476,0.9260209202766418
35960,1574267304,860,1574267361,116560,0.9623112082481384
35997,1574259670,78,1574259675,257631,0.9975619316101074
36014,1574259670,334,1574259692,47376,0.773342490196228
36019,1574260697,82,1574260702,193304,0.9991118311882019
36040,1573650686,238,1573650701,90816,0.8044700622558594
36048,1573650686,788,1573650738,269104,0.9912858605384827
36060,1573650686,1152,1573650762,280117,0.9900714755058289
36066,1573650686,1554,1573650789,243198,0.99062579870224
36086,1574256639,580,1574256677,155817,0.8612996339797974
36092,1574256639,836,1574256694,72962,0.9909859895706177
36120,1573242166,400,1573242192,68269,0.9891730546951294
36128,1573242166,914,1573242226,159488,0.9690114259719849
36145,1573242166,1530,1573242268,102808,0.9809816479682922
36159,1574198820,296,1574198839,103044,0.7225890159606934
36169,1573238420,366,1573238444,321978,0.9990847110748291
36193,1573238420,508,1573238453,205530,0.9967359304428101
36217,1573238420,1010,1573238487,292320,0.9994418621063232
36249,1573238420,1158,1573238497,152434,0.9983522295951843
36261,1573238420,1308,1573238507,207917,0.8375387787818909
36273,1573238420,1738,1573238535,89268,0.9217830300331116
36282,1574194941,98,1574194947,195390,0.9622485041618347
36294,1574194941,1018,1574195008,143954,0.9059236645698547
36304,1574194941,1436,1574195036,101232,0.9703637361526489
36314,1574195225,92,1574195231,95700,0.9131291508674622
36332,1574195225,1166,1574195302,157052,0.9331216812133789
36337,1573132327,78,1573132332,137061,0.9577996730804443
36344,1573132327,626,1573132368,128898,0.9253079295158386
36355,1574191871,136,1574191880,163215,0.9945440888404846
36362,1574191871,658,1574191914,115440,0.7863150835037231
36404,1574188790,312,1574188810,122815,0.730867862701416
36423,1574188790,492,1574188822,90560,0.9757216572761536
36426,1574188790,498,1574188823,64480,0.9551841616630554
36477,1573237696,912,1573237756,134939,0.7251562476158142
36487,1573237696,1612,1573237803,146754,0.9404042959213257
88818,1573235986,330,1573236008,139535,0.8980575799942017
36496,1573236010,152,1573236020,353296,0.9891542196273804
36512,1573236081,820,1573236135,78814,0.9253642559051514
36519,1573134943,420,1573134971,209000,0.9735157489776611
36535,1574184421,1128,1574184496,173436,0.9804691076278687
36549,1574180398,404,1574180424,198288,0.9976171255111694
36578,1574180398,1068,1574180469,160965,0.9873537421226501
36596,1574180398,1244,1574180480,46306,0.8901339173316956
36608,1574180398,1540,1574180500,106964,0.9922197461128235
36625,1574182685,56,1574182688,163345,0.9971185326576233
36664,1574182685,384,1574182710,151659,0.9936814904212952
36685,1574182685,790,1574182737,126637,0.9783702492713928
36693,1574183161,456,1574183191,281670,0.9993258714675903
36709,1574183161,1380,1574183253,63511,0.9237688183784485
36719,1574183281,1060,1574183351,56280,0.8513559699058533
36724,1574183281,1190,1574183360,313632,0.9974418878555298
63462,1573136277,60,1573136281,79744,0.9182311296463013
36733,1573231637,502,1573231670,102544,0.8801719546318054
36741,1573231637,1658,1573231747,296823,0.9987135529518127
36750,1573592879,1206,1573592959,128760,0.9129086136817932
36765,1574174221,72,1574174225,173184,0.9945287108421326
36785,1574174221,744,1574174270,178234,0.8777289986610413
36791,1574174221,1058,1574174291,136504,0.9577855467796326
36798,1574174221,1076,1574174292,68600,0.8020616173744202
36806,1574174221,1498,1574174320,178794,0.8599741458892822
36817,1574179114,70,1574179118,60685,0.8246976733207703
36825,1574179114,390,1574179140,89835,0.8509643077850342
36832,1574179114,566,1574179151,148268,0.9200431704521179
36839,1574179114,742,1574179163,318092,0.9936372637748718
36855,1574179114,1048,1574179183,130520,0.9560801982879639
36867,1574171034,640,1574171076,147117,0.9790447354316711
36877,1573231227,54,1573231230,176792,0.8387864828109741
36884,1573231227,218,1573231241,122943,0.9049818515777588
36888,1573231227,574,1573231265,286281,0.9891566634178162
36901,1573231227,1140,1573231303,129600,0.9546336531639099
36906,1573820365,112,1573820372,243648,0.7227731347084045
36911,1573820365,652,1573820408,181792,0.9958041310310364
36922,1573820365,1514,1573820465,275625,0.9328469634056091
36928,1573238834,574,1573238872,107880,0.9685313701629639
36939,1573238834,1578,1573238939,133280,0.974201500415802
36963,1574167531,20,1574167532,64020,0.8059719800949097
36971,1574168513,216,1574168527,74907,0.9756308197975159
36979,1574168513,694,1574168559,123158,0.919956386089325
36986,1574168790,60,1574168794,104632,0.9796903729438782
36999,1573590258,382,1573590283,89586,0.8529154062271118
37014,1573586942,674,1573586986,101854,0.8897107243537903
37020,1573585168,420,1573585196,269173,0.9992848634719849
37032,1573585168,880,1573585226,65688,0.8228187561035156
37046,1573585856,788,1573585908,54492,0.7240725755691528
37064,1573141089,124,1573141097,67192,0.9670159816741943
37071,1573141193,60,1573141197,88603,0.877898633480072
37083,1573141193,604,1573141233,261326,0.9973560571670532
37103,1573141193,718,1573141240,317863,0.9943600296974182
37112,1573582246,2,1573582246,169290,0.9305253028869629
37119,1573582246,372,1573582270,154980,0.9909790754318237
37130,1573582463,8,1573582463,98270,0.9662878513336182
37135,1573579141,84,1573579146,160034,0.9768368005752563
37141,1573579749,28,1573579750,327794,0.9917843341827393
37157,1573234599,372,1573234623,173184,0.8229591846466064
37170,1573234599,618,1573234640,189405,0.9982418417930603
37182,1573143329,740,1573143378,116343,0.8949961066246033
37187,1573143329,1032,1573143397,187878,0.8695673942565918
37200,1573143329,1510,1573143429,314944,0.9994860887527466
37229,1573143608,86,1573143613,117200,0.982065737247467
37238,1573143608,426,1573143636,123347,0.9892778396606445
37249,1573406783,1322,1573406871,89644,0.9946553707122803
37256,1573577043,32,1573577045,190569,0.997065007686615
37264,1573577043,456,1573577073,151191,0.9957376718521118
37272,1573584183,80,1573584188,48880,0.7449055314064026
37276,1573584183,1232,1573584265,202340,0.9753442406654358
37281,1573584183,1490,1573584282,87237,0.7282444834709167
95845,1573584303,0,1573584303,199406,0.9861529469490051
37286,1573231108,576,1573231146,163285,0.7650833129882812
37294,1573231108,976,1573231173,358600,0.9990909695625305
37309,1573231108,1204,1573231188,100572,0.9898653030395508
37312,1573575733,144,1573575742,191980,0.9953383803367615
37326,1573403966,402,1573403992,126764,0.8919029235839844
37342,1573571819,36,1573571821,214230,0.9966629147529602
37347,1573569432,604,1573569472,76755,0.9556068181991577
37354,1573569636,40,1573569638,184800,0.9790052771568298
37364,1573569636,302,1573569656,192995,0.9463695287704468
37370,1573569636,822,1573569690,190060,0.9939827919006348
37376,1573569636,1612,1573569743,174719,0.9813573956489563
37395,1573568603,668,1573568647,334096,0.9939777255058289
37431,1573568603,1162,1573568680,318325,0.992969274520874
37460,1573568603,1236,1573568685,320023,0.9939635396003723
37485,1573568603,1394,1573568695,56762,0.9729454517364502
37505,1573568603,1604,1573568709,156524,0.9947122931480408
37512,1573568603,1618,1573568710,333904,0.9942955374717712
37555,1574100621,74,1574100625,63798,0.983167290687561
37564,1573146396,292,1573146415,84474,0.9498092532157898
37570,1573146396,604,1573146436,171991,0.9923500418663025
37574,1573146396,816,1573146450,125490,0.8355756402015686
37581,1573146396,1198,1573146475,55594,0.7511435151100159
37587,1573146396,1322,1573146484,92628,0.9625645279884338
37595,1573146396,1608,1573146503,263175,0.9976970553398132
37606,1573146396,1650,1573146506,381865,0.8894227147102356
37616,1573146396,1710,1573146510,123542,0.8805363178253174
37628,1574094712,196,1574094725,55640,0.7046248316764832
37635,1574094712,390,1574094738,256710,0.9986968040466309
37650,1574102783,564,1574102820,274756,0.9994170069694519
37672,1574102783,1262,1574102867,303125,0.9992303252220154
37690,1574102783,1306,1574102870,276450,0.9919178485870361
37705,1574102783,1408,1574102876,52768,0.928616464138031
37712,1574102783,1544,1574102885,159080,0.7509658336639404
37720,1573576581,138,1573576590,286385,0.9938838481903076
37728,1573329858,304,1573329878,179706,0.9570155143737793
37743,1574084883,88,1574084888,296960,0.9945420026779175
37750,1574085831,400,1574085857,114750,0.845066487789154
37756,1574103104,52,1574103107,166530,0.8745465278625488
37774,1574103104,920,1574103165,193683,0.7364794611930847
37780,1574103104,1064,1574103174,274044,0.9994272589683533
37790,1573327033,1370,1573327124,220298,0.8453357815742493
37805,1573147994,176,1573148005,139551,0.9730274081230164
37829,1573148119,62,1573148123,99120,0.8834949135780334
37863,1573148119,456,1573148149,362368,0.755035400390625
37871,1574080425,70,1574080429,121485,0.7398321628570557
37886,1573322897,1542,1573322999,318604,0.9943053722381592
37893,1573323134,758,1573323184,129015,0.8134607076644897
37899,1573323134,852,1573323190,214935,0.905637800693512
37909,1573323134,1706,1573323247,163520,0.9838632345199585
37928,1573149149,1418,1573149243,156456,0.9796808958053589
37935,1573149149,1436,1573149244,148519,0.9860674738883972
37943,1573149149,1628,1573149257,130566,0.8684639930725098
37951,1573318858,14,1573318858,254924,0.9845941662788391
37973,1573216679,774,1573216730,179376,0.9770016074180603
37976,1573216679,918,1573216740,350205,0.9039164185523987
37982,1573216679,1250,1573216762,141220,0.9849794507026672
38007,1573318031,634,1573318073,192210,0.9960417747497559
38021,1573318031,846,1573318087,126440,0.9708232879638672
38039,1573558557,1204,1573558637,344519,0.8875035047531128
38074,1574024680,918,1574024741,131772,0.7841597199440002
38081,1574024680,1662,1574024790,295314,0.9760953783988953
38093,1574025020,1506,1574025120,156313,0.937107503414154
38100,1573391836,124,1573391844,114996,0.9606931805610657
55485,1573391898,62,1573391902,87375,0.983959972858429
38113,1574019964,792,1574020016,36616,0.757737398147583
38120,1574018552,88,1574018557,177408,0.9252418875694275
38124,1574018552,602,1574018592,77220,0.7840889692306519
38126,1574025140,1132,1574025215,140790,0.8869000673294067
38130,1573315099,310,1573315119,347204,0.7622717618942261
38146,1574008217,184,1574008229,202176,0.9496466517448425
38189,1574005044,158,1574005054,137034,0.9470466375350952
38198,1574005044,344,1574005066,59792,0.8136959671974182
38203,1573992701,76,1573992706,226461,0.9991741180419922
38216,1574025546,1050,1574025616,173524,0.9728367924690247
38221,1573562593,34,1573562595,151920,0.9257030487060547
38243,1573158910,482,1573158942,96396,0.956736147403717
38256,1573158910,806,1573158963,108040,0.9908514618873596
38276,1573587190,112,1573587197,193200,0.9896427392959595
38284,1573587190,892,1573587249,124800,0.7838099002838135
38300,1573160755,324,1573160776,174168,0.9624897837638855
38334,1573160755,490,1573160787,269064,0.9870848059654236
38339,1573160755,500,1573160788,142964,0.9232847094535828
38390,1573160755,1296,1573160841,102582,0.8859135508537292
38409,1573160755,1438,1573160850,305030,0.95599764585495
38410,1573160755,1440,1573160851,294063,0.9985078573226929
38423,1574439758,660,1574439802,67512,0.864269495010376
38434,1574439758,1098,1574439831,105773,0.96444171667099
38437,1574439758,1352,1574439848,196479,0.8439539670944214
38442,1574439758,1464,1574439855,146289,0.9925554990768433
38459,1573309972,80,1573309977,301924,0.8768690228462219
38466,1573309972,572,1573310010,306646,0.9979457855224609
38474,1573309972,1138,1573310047,125994,0.7480901479721069
38479,1574025666,242,1574025682,120249,0.795220136642456
38482,1574436419,58,1574436422,264441,0.995610237121582
38544,1573938040,532,1573938075,307440,0.7848864197731018
38551,1573939565,70,1573939569,144647,0.8948103189468384
38565,1573307397,112,1573307404,189036,0.9708606600761414
38610,1574435727,84,1574435732,155520,0.972464382648468
38619,1573496827,20,1573496828,64548,0.8435154557228088
38627,1573496827,948,1573496890,123610,0.8922572731971741
38638,1573497372,1102,1573497445,95004,0.8183768391609192
38650,1573306854,422,1573306882,196869,0.9975364208221436
38656,1573306854,734,1573306902,121930,0.9425984621047974
38677,1573494212,1702,1573494325,203112,0.9959920644760132
38690,1573504692,1330,1573504780,112726,0.944107174873352
38699,1573305886,68,1573305890,145205,0.9669208526611328
38733,1573305886,642,1573305928,57723,0.7069993019104004
38743,1573931432,54,1573931435,164140,0.9861738085746765
38758,1573931432,540,1573931468,140744,0.9816087484359741
38777,1573932466,336,1573932488,184234,0.8143672943115234
38789,1573304128,384,1573304153,48410,0.7044202089309692
38794,1573490215,48,1573490218,253344,0.9953644275665283
38806,1573491332,158,1573491342,108206,0.954948902130127
38821,1573927035,466,1573927066,112112,0.9731148481369019
38832,1573927035,896,1573927094,298272,0.9705362915992737
38876,1573929130,1746,1573929246,162916,0.9131220579147339
38880,1573487832,78,1573487837,98820,0.9405210018157959
38889,1573489183,424,1573489211,192546,0.9966957569122314
38906,1573489183,734,1573489231,168264,0.9682379961013794
38921,1573489183,1258,1573489266,203030,0.9968574047088623
38944,1573489345,84,1573489350,142080,0.9883699417114258
38948,1573301461,86,1573301466,147900,0.9632606506347656
38966,1573487423,534,1573487458,142560,0.8527251482009888
38976,1573487423,670,1573487467,102850,0.9639731645584106
38981,1573487423,1282,1573487508,117096,0.9627993702888489
38985,1573924893,426,1573924921,194310,0.8886297941207886
38990,1573925468,74,1573925472,198258,0.9645507335662842
38994,1573924597,500,1573924630,89438,0.7970070242881775
39005,1573484351,52,1573484354,178334,0.9954569935798645
39028,1573484351,244,1573484367,176760,0.9958497881889343
39042,1573918030,558,1573918067,62685,0.9605978727340698
39052,1573919705,836,1573919760,320738,0.8804128170013428
39060,1573919705,1212,1573919785,106400,0.9448320269584656
39072,1573919705,1488,1573919804,304475,0.9686740040779114
39088,1573914947,66,1573914951,121659,0.9810774326324463
39126,1573319501,280,1573319519,189108,0.9978983998298645
39135,1573319501,1394,1573319593,86955,0.9311052560806274
